,State,County,Year,Deaths,Population,Treatment,death_prop
4209,Georgia,Muscogee,2014,21.0,201087.0,Control,0.00010443240985245192
4210,Georgia,Muscogee,2015,14.0,200579.0,Control,6.9797934978238e-05
4211,Michigan,Muskegon,2003,12.0,172480.0,Control,6.957328385899815e-05
4212,Michigan,Muskegon,2004,12.0,173054.0,Control,6.934251736452206e-05
4213,Michigan,Muskegon,2005,14.0,173907.0,Control,8.050279747221216e-05
4214,Michigan,Muskegon,2006,15.0,174092.0,Control,8.616133998115939e-05
4215,Michigan,Muskegon,2007,27.0,174259.0,Control,0.00015494178206003708
4216,Michigan,Muskegon,2008,14.0,174569.0,Control,8.019751502271308e-05
4217,Michigan,Muskegon,2009,19.0,173951.0,Control,0.00010922616139027658
4218,Michigan,Muskegon,2010,28.0,172188.0,Control,0.00016261295792970474
4219,Michigan,Muskegon,2011,23.0,169985.0,Control,0.00013530605641674266
4220,Michigan,Muskegon,2012,17.0,170129.0,Control,9.992417518471278e-05
4221,Michigan,Muskegon,2013,33.0,172213.0,Control,0.0001916231643371871
4222,Michigan,Muskegon,2014,44.0,172300.0,Control,0.00025536854323853744
4223,Michigan,Muskegon,2015,30.0,172790.0,Control,0.00017362115863186526
4224,Ohio,Muskingum,2013,10.0,85742.0,Control,0.00011662895663735392
4225,Ohio,Muskingum,2015,13.0,86290.0,Control,0.00015065476880287402
4226,Oklahoma,Muskogee,2004,14.0,69903.0,Control,0.0002002775274308685
4227,Oklahoma,Muskogee,2007,12.0,70686.0,Control,0.0001697648756472286
4228,Oklahoma,Muskogee,2008,16.0,70750.0,Control,0.00022614840989399292
4229,Oklahoma,Muskogee,2009,15.0,71412.0,Control,0.00021004873130566292
4230,Oklahoma,Muskogee,2010,16.0,70990.0,Control,0.00022538385688125088
4231,Oklahoma,Muskogee,2011,15.0,70726.0,Control,0.0002120860786697961
4232,Oklahoma,Muskogee,2012,12.0,70536.0,Control,0.0001701258931609391
4233,Oklahoma,Muskogee,2013,14.0,70245.0,Control,0.0001993024414549078
4234,Oklahoma,Muskogee,2014,28.0,69913.0,Control,0.00040049776150358305
4235,Oklahoma,Muskogee,2015,18.0,69699.0,Control,0.00025825334653294883
4236,California,Napa,2003,13.0,129800.0,Control,0.00010015408320493066
4237,California,Napa,2007,10.0,131949.0,Control,7.578685704325156e-05
4238,California,Napa,2008,11.0,133591.0,Control,8.234087625663405e-05
4239,California,Napa,2009,11.0,134650.0,Control,8.169327887114743e-05
4240,California,Napa,2010,13.0,136484.0,Control,9.524925998651857e-05
4241,California,Napa,2012,14.0,139055.0,Control,0.00010067958721369243
4242,California,Napa,2013,12.0,140413.0,Control,8.546217230598307e-05
4243,California,Napa,2014,11.0,141551.0,Control,7.771050716702814e-05
4244,California,Napa,2015,17.0,142456.0,Control,0.00011933509294097827
4245,North Carolina,Nash,2006,10.0,91588.0,Control,0.00010918460933746779
4246,North Carolina,Nash,2011,10.0,95711.0,Control,0.00010448119860831044
4247,North Carolina,Nash,2012,14.0,95255.0,Control,0.00014697391213059683
4248,North Carolina,Nash,2013,11.0,94475.0,Control,0.00011643291876157714
4249,North Carolina,Nash,2015,10.0,93919.0,Control,0.00010647472822325622
4250,New York,Nassau,2003,32.0,1353565.0,Control,2.364127323032141e-05
4251,New York,Nassau,2004,26.0,1356589.0,Control,1.916571636656349e-05
4252,New York,Nassau,2005,28.0,1355194.0,Control,2.066124850021473e-05
4253,New York,Nassau,2006,114.0,1351870.0,Control,8.43276350536664e-05
4254,New York,Nassau,2007,122.0,1353061.0,Control,9.016592747850983e-05
4255,New York,Nassau,2008,130.0,1353151.0,Control,9.60720569988124e-05
4256,New York,Nassau,2009,118.0,1357429.0,Control,8.692904011922539e-05
4257,New York,Nassau,2010,105.0,1339532.0,Control,7.838558541341305e-05
4258,New York,Nassau,2011,146.0,1347270.0,Control,0.00010836729089195187
4259,New York,Nassau,2012,157.0,1350924.0,Control,0.00011621675238577448
4260,New York,Nassau,2013,169.0,1354842.0,Control,0.0001247377923034568
4261,New York,Nassau,2014,169.0,1358673.0,Control,0.0001243860737646218
4262,New York,Nassau,2015,199.0,1361350.0,Control,0.0001461784258273038
4263,Wyoming,Natrona,2009,12.0,74508.0,Control,0.00016105653084232566
4264,Wyoming,Natrona,2010,10.0,75450.0,Control,0.0001325381047051027
4265,Wyoming,Natrona,2012,12.0,78699.0,Control,0.00015247970113978576
4266,Wyoming,Natrona,2013,14.0,81156.0,Control,0.0001725072699492336
4267,Wyoming,Natrona,2014,17.0,81603.0,Control,0.0002083256743011899
4268,Wyoming,Natrona,2015,13.0,82178.0,Control,0.000158193190391589
4269,Arizona,Navajo,2004,12.0,105020.0,Control,0.00011426394972386212
4270,Arizona,Navajo,2006,10.0,109000.0,Control,9.174311926605505e-05
4271,Arizona,Navajo,2007,15.0,110999.0,Control,0.00013513635257975297
4272,Arizona,Navajo,2009,17.0,112975.0,Control,0.00015047576897543705
4273,Arizona,Navajo,2010,13.0,107449.0,Control,0.00012098763134138057
4274,Arizona,Navajo,2011,11.0,107429.0,Control,0.0001023932085377319
4275,Arizona,Navajo,2012,17.0,107033.0,Control,0.00015882951986770437
4276,Arizona,Navajo,2013,22.0,107424.0,Control,0.00020479594876377717
4277,Arizona,Navajo,2014,18.0,108119.0,Control,0.0001664832268148984
4278,Arizona,Navajo,2015,10.0,108277.0,Control,9.235571728067826e-05
4279,California,Nevada,2005,11.0,96554.0,Control,0.00011392588603268637
4280,California,Nevada,2006,10.0,96772.0,Control,0.00010333567560864712
4281,California,Nevada,2007,11.0,96942.0,Control,0.00011346990984299891
4282,California,Nevada,2008,11.0,97297.0,Control,0.00011305590100414196
4283,California,Nevada,2011,12.0,98779.0,Control,0.00012148331123011976
4284,California,Nevada,2012,22.0,98288.0,Control,0.0002238320039068859
4285,California,Nevada,2013,23.0,98142.0,Control,0.0002343543029487885
4286,California,Nevada,2014,16.0,98763.0,Control,0.0001620039893482377
4287,California,Nevada,2015,17.0,98877.0,Control,0.00017193078268960425
4288,Delaware,New Castle,2003,54.0,512919.0,Control,0.00010527978101805548
4289,Delaware,New Castle,2004,67.0,516887.0,Control,0.0001296221417834072
4290,Delaware,New Castle,2005,37.0,520918.0,Control,7.102845361458041e-05
4291,Delaware,New Castle,2006,41.0,524473.0,Control,7.817370960945559e-05
4292,Delaware,New Castle,2007,50.0,527786.0,Control,9.473536622797876e-05
4293,Delaware,New Castle,2008,67.0,531057.0,Control,0.00012616348150951782
4294,Delaware,New Castle,2009,75.0,534634.0,Control,0.0001402828851139284
4295,Delaware,New Castle,2010,70.0,538479.0,Control,0.00012999578442241945
4296,Delaware,New Castle,2011,82.0,542349.0,Control,0.0001511941572677372
4297,Delaware,New Castle,2012,76.0,546211.0,Control,0.00013914036883182505
4298,Delaware,New Castle,2013,88.0,549529.0,Control,0.0001601371356197762
4299,Delaware,New Castle,2014,117.0,553347.0,Control,0.00021144056080542588
4300,Delaware,New Castle,2015,106.0,556779.0,Control,0.0001903807435266057
4301,North Carolina,New Hanover,2003,20.0,170309.0,Control,0.00011743360597502187
4302,North Carolina,New Hanover,2004,23.0,176075.0,Control,0.00013062615362771545
4303,North Carolina,New Hanover,2005,36.0,182408.0,Control,0.00019735976492259112
4304,North Carolina,New Hanover,2006,19.0,187051.0,Control,0.00010157657537249199
4305,North Carolina,New Hanover,2007,20.0,190074.0,Control,0.00010522217662594568
4306,North Carolina,New Hanover,2008,31.0,192698.0,Control,0.00016087349116233692
4307,North Carolina,New Hanover,2009,25.0,195085.0,Control,0.00012814926826767818
4308,North Carolina,New Hanover,2010,28.0,202667.0,Control,0.00013815766750383633
4309,North Carolina,New Hanover,2011,36.0,205970.0,Control,0.00017478273534980823
4310,North Carolina,New Hanover,2012,41.0,209219.0,Control,0.00019596690549137508
4311,North Carolina,New Hanover,2013,35.0,213324.0,Control,0.00016406967804841462
4312,North Carolina,New Hanover,2014,34.0,216585.0,Control,0.00015698224715469678
4313,North Carolina,New Hanover,2015,50.0,220358.0,Control,0.0002269034934061845
4314,Connecticut,New Haven,2003,80.0,837258.0,Control,9.554999773068755e-05
4315,Connecticut,New Haven,2004,87.0,838429.0,Control,0.00010376549475268627
4316,Connecticut,New Haven,2005,107.0,839408.0,Control,0.0001274707889369651
4317,Connecticut,New Haven,2006,114.0,841055.0,Control,0.0001355440488434169
4318,Connecticut,New Haven,2007,116.0,843619.0,Control,0.00013750283006902405
4319,Connecticut,New Haven,2008,106.0,845573.0,Control,0.00012535878037732992
4320,Connecticut,New Haven,2009,122.0,848006.0,Control,0.00014386690660207592
4321,Connecticut,New Haven,2010,109.0,862477.0,Control,0.00012638018173238242
4322,Connecticut,New Haven,2011,127.0,863977.0,Control,0.00014699465379286718
4323,Connecticut,New Haven,2012,109.0,863921.0,Control,0.00012616894368813815
4324,Connecticut,New Haven,2013,153.0,862515.0,Control,0.00017738821933531592
4325,Connecticut,New Haven,2014,150.0,861238.0,Control,0.0001741678839066553
4326,Connecticut,New Haven,2015,209.0,859470.0,Control,0.0002431731183171024
4327,Connecticut,New London,2003,29.0,265341.0,Control,0.00010929332443911797
4328,Connecticut,New London,2004,25.0,266890.0,Control,9.367155007681067e-05
4329,Connecticut,New London,2005,16.0,265443.0,Control,6.0276594221734986e-05
4330,Connecticut,New London,2006,27.0,268331.0,Control,0.00010062199298627442
4331,Connecticut,New London,2007,24.0,264481.0,Control,9.074375853085855e-05
4332,Connecticut,New London,2008,22.0,265830.0,Control,8.275965842831885e-05
4333,Connecticut,New London,2009,30.0,266830.0,Control,0.00011243113592924333
4334,Connecticut,New London,2010,24.0,274055.0,Control,8.7573662221087e-05
4335,Connecticut,New London,2011,35.0,273211.0,Control,0.00012810611578596763
4336,Connecticut,New London,2012,43.0,274394.0,Control,0.00015670896593948847
4337,Connecticut,New London,2013,58.0,273716.0,Control,0.00021189846410147743
4338,Connecticut,New London,2014,49.0,272743.0,Control,0.00017965630648632594
4339,Connecticut,New London,2015,77.0,271863.0,Control,0.000283230892030177
4340,New York,New York,2003,232.0,1578815.0,Control,0.00014694565227718257
4341,New York,New York,2004,176.0,1590911.0,Control,0.00011062843867444502
4342,New York,New York,2005,227.0,1606275.0,Control,0.00014132075765357736
4343,New York,New York,2006,234.0,1612630.0,Control,0.00014510458071597329
4344,New York,New York,2007,174.0,1625251.0,Control,0.00010706038636493687
4345,New York,New York,2008,158.0,1631599.0,Control,9.683751951306663e-05
4346,New York,New York,2009,144.0,1629054.0,Control,8.839485983890036e-05
4347,New York,New York,2010,134.0,1585873.0,Control,8.449604728751924e-05
4348,New York,New York,2011,166.0,1609789.0,Control,0.00010311910442921401
4349,New York,New York,2012,198.0,1624885.0,Control,0.00012185477741501706
4350,New York,New York,2013,205.0,1631375.0,Control,0.00012566086889893494
4351,New York,New York,2014,196.0,1636966.0,Control,0.00011973370247152354
4352,New York,New York,2015,210.0,1644518.0,Control,0.00012769699085081465
4353,Rhode Island,Newport,2004,10.0,84513.0,Control,0.00011832499142143812
4354,Rhode Island,Newport,2006,10.0,83367.0,Control,0.00011995153957801048
4355,Rhode Island,Newport,2013,15.0,82523.0,Control,0.0001817675072404057
4356,Virginia,Newport News city,2003,10.0,188369.0,Control,5.308729143330378e-05
4357,Virginia,Newport News city,2004,16.0,191178.0,Control,8.369163815920242e-05
4358,Virginia,Newport News city,2006,17.0,192458.0,Control,8.833096052125658e-05
4359,Virginia,Newport News city,2009,19.0,193172.0,Control,9.835794007413082e-05
4360,Virginia,Newport News city,2010,11.0,180719.0,Control,6.086797735711242e-05
4361,Virginia,Newport News city,2013,15.0,181496.0,Control,8.264644950852911e-05
4362,Virginia,Newport News city,2014,24.0,182499.0,Control,0.00013150756990449263
4363,Virginia,Newport News city,2015,20.0,182385.0,Control,0.00010965814074622365
4364,Georgia,Newton,2007,10.0,95739.0,Control,0.00010445064184919416
4365,Georgia,Newton,2009,13.0,99944.0,Control,0.00013007284079084288
4366,Georgia,Newton,2011,10.0,100500.0,Control,9.950248756218905e-05
4367,Georgia,Newton,2013,10.0,102312.0,Control,9.774024552349675e-05
4368,Georgia,Newton,2015,12.0,105473.0,Control,0.00011377319313947645
4369,New York,Niagara,2006,12.0,214621.0,Control,5.591251555066839e-05
4370,New York,Niagara,2007,13.0,214181.0,Control,6.069632693843058e-05
4371,New York,Niagara,2008,28.0,214197.0,Control,0.00013072078507168634
4372,New York,Niagara,2009,14.0,214557.0,Control,6.52507259143258e-05
4373,New York,Niagara,2010,29.0,216469.0,Control,0.0001339683742244848
4374,New York,Niagara,2011,18.0,215669.0,Control,8.346122994032522e-05
4375,New York,Niagara,2012,27.0,214767.0,Control,0.00012571763818463731
4376,New York,Niagara,2013,30.0,214214.0,Control,0.00014004686901883165
4377,New York,Niagara,2014,28.0,213449.0,Control,0.00013117887645292317
4378,New York,Niagara,2015,48.0,212652.0,Control,0.00022572089611195756
4379,West Virginia,Nicholas,2011,13.0,26153.0,Control,0.0004970749053645853
4380,West Virginia,Nicholas,2012,11.0,26234.0,Control,0.00041930319432797135
4381,West Virginia,Nicholas,2013,10.0,25935.0,Control,0.000385579332947754
4382,Massachusetts,Norfolk,2003,41.0,652781.0,Control,6.280820060632892e-05
4383,Massachusetts,Norfolk,2004,47.0,652283.0,Control,7.205461433150949e-05
4384,Massachusetts,Norfolk,2005,83.0,650996.0,Control,0.00012749694314558
4385,Massachusetts,Norfolk,2006,67.0,652750.0,Control,0.0001026426656453466
4386,Massachusetts,Norfolk,2007,70.0,656122.0,Control,0.00010668747580480459
4387,Massachusetts,Norfolk,2008,72.0,661359.0,Control,0.00010886674257097885
4388,Massachusetts,Norfolk,2009,79.0,666303.0,Control,0.00011856467703132059
4389,Massachusetts,Norfolk,2010,71.0,670850.0,Control,0.00010583587985391667
4390,Massachusetts,Norfolk,2011,80.0,678073.0,Control,0.00011798139728318337
4391,Massachusetts,Norfolk,2012,88.0,682997.0,Control,0.00012884390414599187
4392,Massachusetts,Norfolk,2013,90.0,688826.0,Control,0.00013065708901812648
4393,Massachusetts,Norfolk,2014,118.0,692688.0,Control,0.00017035086503591805
4394,Massachusetts,Norfolk,2015,159.0,696023.0,Control,0.00022844072681506216
4395,Virginia,Norfolk city,2003,10.0,240781.0,Control,4.153151619106159e-05
4396,Virginia,Norfolk city,2004,15.0,241979.0,Control,6.198885027213105e-05
4397,Virginia,Norfolk city,2005,20.0,237487.0,Control,8.421513598639083e-05
4398,Virginia,Norfolk city,2006,21.0,238832.0,Control,8.792791585717157e-05
4399,Virginia,Norfolk city,2007,36.0,236051.0,Control,0.00015250941533821082
4400,Virginia,Norfolk city,2008,13.0,234653.0,Control,5.5400953748726844e-05
4401,Virginia,Norfolk city,2009,16.0,233333.0,Control,6.857152653075219e-05
4402,Virginia,Norfolk city,2010,10.0,242803.0,Control,4.118565256607208e-05
4403,Virginia,Norfolk city,2011,26.0,243578.0,Control,0.00010674198819269392
4404,Virginia,Norfolk city,2012,24.0,245920.0,Control,9.759271307742355e-05
4405,Virginia,Norfolk city,2013,36.0,245169.0,Control,0.00014683748761058698
4406,Virginia,Norfolk city,2014,28.0,246199.0,Control,0.00011372913781128274
4407,Virginia,Norfolk city,2015,36.0,246393.0,Control,0.00014610804690068306
4408,Pennsylvania,Northampton,2003,13.0,277232.0,Control,4.6892133664223466e-05
4409,Pennsylvania,Northampton,2004,16.0,282227.0,Control,5.669195364015491e-05
4410,Pennsylvania,Northampton,2005,17.0,286309.0,Control,5.9376408006733985e-05
4411,Pennsylvania,Northampton,2006,15.0,290971.0,Control,5.155152919019421e-05
4412,Pennsylvania,Northampton,2007,22.0,294817.0,Control,7.462256247095656e-05
4413,Pennsylvania,Northampton,2008,21.0,296965.0,Control,7.071540417220885e-05
4414,Pennsylvania,Northampton,2009,30.0,298990.0,Control,0.0001003378039399311
4415,Pennsylvania,Northampton,2010,25.0,297735.0,Control,8.39672863452399e-05
4416,Pennsylvania,Northampton,2011,37.0,298291.0,Control,0.0001240399475679789
4417,Pennsylvania,Northampton,2012,35.0,299290.0,Control,0.00011694343279093855
4418,Pennsylvania,Northampton,2013,39.0,299515.0,Control,0.00013021050698629451
4419,Pennsylvania,Northampton,2014,26.0,300172.0,Control,8.661700624975015e-05
4420,Pennsylvania,Northampton,2015,80.0,300813.0,Control,0.00026594595313367443
4421,Pennsylvania,Northumberland,2010,10.0,94528.0,Control,0.00010578876100203115
4422,Pennsylvania,Northumberland,2011,10.0,94458.0,Control,0.00010586715789027928
4423,Pennsylvania,Northumberland,2013,14.0,94037.0,Control,0.00014887756946733733
4424,Pennsylvania,Northumberland,2014,13.0,93770.0,Control,0.00013863709075397247
4425,Pennsylvania,Northumberland,2015,15.0,93246.0,Control,0.00016086480921433628
4426,Nevada,Nye,2005,10.0,39857.0,Control,0.0002508969566199162
4427,Nevada,Nye,2008,11.0,44175.0,Control,0.0002490096208262592
4428,Nevada,Nye,2009,10.0,44234.0,Control,0.00022607044355021024
4429,Nevada,Nye,2010,17.0,43946.0,Control,0.0003868383925727029
4430,Nevada,Nye,2012,12.0,42899.0,Control,0.0002797268001585119
4431,Nevada,Nye,2015,15.0,42477.0,Control,0.0003531322833533442
4432,Michigan,Oakland,2003,113.0,1201965.0,Control,9.401272083629723e-05
4433,Michigan,Oakland,2004,121.0,1204375.0,Control,0.00010046704722366373
4434,Michigan,Oakland,2005,160.0,1203750.0,Control,0.00013291796469366564
4435,Michigan,Oakland,2006,200.0,1203118.0,Control,0.00016623473341766974
4436,Michigan,Oakland,2007,163.0,1201712.0,Control,0.00013563982052272093
4437,Michigan,Oakland,2008,181.0,1202352.0,Control,0.00015053827830784994
4438,Michigan,Oakland,2009,213.0,1205508.0,Control,0.00017668899750146827
4439,Michigan,Oakland,2010,192.0,1202362.0,Control,0.00015968568534268382
4440,Michigan,Oakland,2011,197.0,1211211.0,Control,0.00016264713580045097
4441,Michigan,Oakland,2012,230.0,1221391.0,Control,0.00018830988602339463
4442,Michigan,Oakland,2013,213.0,1232713.0,Control,0.00017278961120715042
4443,Michigan,Oakland,2014,261.0,1239897.0,Control,0.00021050135616103595
4444,Michigan,Oakland,2015,250.0,1242304.0,Control,0.00020123898820256555
4445,New Jersey,Ocean,2003,34.0,545479.0,Control,6.233053884750834e-05
4446,New Jersey,Ocean,2004,28.0,551798.0,Control,5.0743206753195915e-05
4447,New Jersey,Ocean,2005,31.0,556525.0,Control,5.5702798616414356e-05
4448,New Jersey,Ocean,2006,29.0,561748.0,Control,5.162457187208499e-05
4449,New Jersey,Ocean,2007,54.0,565525.0,Control,9.548649484991822e-05
4450,New Jersey,Ocean,2008,44.0,569662.0,Control,7.723878369980795e-05
4451,New Jersey,Ocean,2010,54.0,576567.0,Control,9.365780559761485e-05
4452,New Jersey,Ocean,2011,72.0,578931.0,Control,0.00012436715256222244
4453,New Jersey,Ocean,2012,103.0,580592.0,Control,0.00017740513131424477
4454,New Jersey,Ocean,2013,145.0,583090.0,Control,0.0002486751616388551
4455,New Jersey,Ocean,2014,120.0,585916.0,Control,0.00020480751507041966
4456,New Jersey,Ocean,2015,139.0,588721.0,Control,0.00023610504806181537
4457,South Carolina,Oconee,2004,10.0,68613.0,Control,0.00014574497544197164
4458,South Carolina,Oconee,2005,11.0,69292.0,Control,0.0001587484846735554
4459,South Carolina,Oconee,2006,14.0,69947.0,Control,0.00020015154331136432
4460,South Carolina,Oconee,2007,17.0,70687.0,Control,0.00024049683817392166
4461,South Carolina,Oconee,2008,20.0,71093.0,Control,0.00028132164910750707
4462,South Carolina,Oconee,2009,15.0,71514.0,Control,0.00020974914002852587
4463,South Carolina,Oconee,2010,16.0,74273.0,Control,0.00021542148560042007
4464,South Carolina,Oconee,2011,21.0,74234.0,Control,0.0002828892421262494
4465,South Carolina,Oconee,2012,20.0,74612.0,Control,0.0002680533962365303
