State,County,MME,Population,Year,Treatment,_merge,Prescr_rate
Georgia,Habersham,114940920351.0525,43041.0,2010,Control,both,2670498.3701831396
Georgia,Habersham,131355767080.45747,43107.0,2011,Control,both,3047202.7067635763
Georgia,Habersham,129193744340.3128,43479.0,2012,Control,both,2971405.6059318935
Georgia,Habersham,127179511366.13248,43300.0,2013,Control,both,2937171.1631901264
Georgia,Habersham,125823197483.8075,43753.0,2014,Control,both,2875761.604548431
Georgia,Hall,492316399137.7632,171867.0,2006,Control,both,2864519.6526253624
Georgia,Hall,680500830777.5448,178838.0,2007,Control,both,3805124.362705604
Georgia,Hall,881136628170.737,184731.0,2008,Control,both,4769836.292613244
Georgia,Hall,1067560865941.0208,187743.0,2009,Control,both,5686288.521761241
Georgia,Hall,1443917266849.6492,179684.0,2010,Control,both,8035870.009848674
Georgia,Hall,1505675094546.2998,182920.0,2011,Control,both,8231331.153216159
Georgia,Hall,1466625156214.2502,185012.0,2012,Control,both,7927189.351038042
Georgia,Hall,1469920854179.536,187588.0,2013,Control,both,7835900.239778322
Georgia,Hall,1345369463200.62,190525.0,2014,Control,both,7061380.203126204
Georgia,Hancock,93017299.947,9431.0,2006,Control,both,9862.930754638955
Georgia,Hancock,98734713.6,9623.0,2007,Control,both,10260.28406941702
Georgia,Hancock,135968538.41849998,9524.0,2008,Control,both,14276.411005722382
Georgia,Hancock,133621415.125,9219.0,2009,Control,both,14494.133325197961
Georgia,Hancock,366659724.0,9429.0,2010,Control,both,38886.38498250079
Georgia,Hancock,267678848.9375,9379.0,2011,Control,both,28540.233387088174
Georgia,Hancock,324651236.08,9042.0,2012,Control,both,35904.80381331564
Georgia,Hancock,310350698.7,8913.0,2013,Control,both,34820.004341972395
Georgia,Hancock,376674885.495,8519.0,2014,Control,both,44215.85696619321
Georgia,Haralson,115495745952.60716,28256.0,2006,Control,both,4087476.8527961196
Georgia,Haralson,134632958776.44344,28708.0,2007,Control,both,4689736.616150321
Georgia,Haralson,144700698634.6346,28849.0,2008,Control,both,5015795.994129246
Georgia,Haralson,187501496487.3776,28890.0,2009,Control,both,6490186.794301751
Georgia,Haralson,206154480836.8848,28780.0,2010,Control,both,7163116.081893148
Georgia,Haralson,225962306652.7475,28511.0,2011,Control,both,7925443.044886096
Georgia,Haralson,243551651615.5221,28381.0,2012,Control,both,8581503.527554424
Georgia,Haralson,218440798314.9375,28463.0,2013,Control,both,7674552.86916128
Georgia,Haralson,159278513271.91998,28615.0,2014,Control,both,5566259.418903371
Georgia,Harris,335150352.7625,28296.0,2006,Control,both,11844.442775038875
Georgia,Harris,368528756.1275,29112.0,2007,Control,both,12658.998218174636
Georgia,Harris,465844764.0,29535.0,2008,Control,both,15772.634636871508
Georgia,Harris,481441617.125,30138.0,2009,Control,both,15974.57087812728
Georgia,Harris,781802874.6750001,32024.0,2010,Control,both,24413.030061047968
Georgia,Harris,615329105.5,32359.0,2011,Control,both,19015.70213850861
Georgia,Harris,752759788.3349999,32607.0,2012,Control,both,23085.83397230656
Georgia,Harris,918579833.6,32658.0,2013,Control,both,28127.25315696001
Georgia,Harris,783346548.24,32873.0,2014,Control,both,23829.481587929306
Georgia,Hart,24848640980.39356,24129.0,2006,Control,both,1029824.7329103386
Georgia,Hart,25643528913.568924,24123.0,2007,Control,both,1063032.330703848
Georgia,Hart,34441561355.98,24252.0,2008,Control,both,1420153.4453232724
Georgia,Hart,36761670192.51753,24067.0,2009,Control,both,1527472.065172956
Georgia,Hart,36828896071.5875,25213.0,2010,Control,both,1460710.5886482173
Georgia,Hart,45625778272.49062,25462.0,2011,Control,both,1791916.513725969
Georgia,Hart,44237420979.70506,25574.0,2012,Control,both,1729781.0659147988
Georgia,Hart,42868385292.40286,25510.0,2013,Control,both,1680454.147095369
Georgia,Hart,31794438384.959995,25412.0,2014,Control,both,1251158.444237368
Georgia,Heard,317254418.4375,11382.0,2006,Control,both,27873.345496178175
Georgia,Heard,515019913.5,11424.0,2007,Control,both,45082.27534138656
Georgia,Heard,1222864002.535,11561.0,2008,Control,both,105774.93318354814
Georgia,Heard,1263782539.22,11528.0,2009,Control,both,109627.21540770298
Georgia,Heard,1089530276.6637,11834.0,2010,Control,both,92067.79420852629
Georgia,Heard,1333638875.0778377,11719.0,2011,Control,both,113801.42290962007
Georgia,Heard,882556273.125,11655.0,2012,Control,both,75723.40395752896
Georgia,Heard,853090743.0,11566.0,2013,Control,both,73758.4941206986
Georgia,Heard,472769605.9125,11606.0,2014,Control,both,40734.930717947616
Georgia,Henry,509960881788.2053,176995.0,2006,Control,both,2881216.3156484948
Georgia,Henry,651108938752.6263,184902.0,2007,Control,both,3521373.1530898875
Georgia,Henry,788293412171.9138,190529.0,2008,Control,both,4137393.3216041327
Georgia,Henry,1029895304168.43,195370.0,2009,Control,both,5271512.024202437
Georgia,Henry,1346871776300.3708,203922.0,2010,Control,both,6604838.008161801
Georgia,Henry,1802419386205.1116,207007.0,2011,Control,both,8707045.588821206
Georgia,Henry,1761693326855.09,208391.0,2012,Control,both,8453787.960396994
Georgia,Henry,1682102044733.5127,210687.0,2013,Control,both,7983891.007672579
Georgia,Henry,1339339587270.73,213738.0,2014,Control,both,6266267.988241351
Georgia,Houston,362802023995.6333,128214.0,2006,Control,both,2829659.974695691
Georgia,Houston,497357488638.50494,131291.0,2007,Control,both,3788207.025908135
Georgia,Houston,610922381437.3358,133470.0,2008,Control,both,4577226.203921
Georgia,Houston,647495239320.6614,135715.0,2009,Control,both,4770992.442402544
Georgia,Houston,861928021021.0546,139900.0,2010,Control,both,6161029.456905322
Georgia,Houston,1106337951070.4785,144227.0,2011,Control,both,7670810.257930058
Georgia,Houston,1100002841270.791,146299.0,2012,Control,both,7518867.806825686
Georgia,Houston,938093546939.2692,148064.0,2013,Control,both,6335730.136557631
Georgia,Houston,799937370470.3632,149228.0,2014,Control,both,5360504.533132945
Georgia,Irwin,353078309.1,10227.0,2006,Control,both,34524.13308888237
Georgia,Irwin,414413973.63,9967.0,2007,Control,both,41578.606765325574
Georgia,Irwin,576452351.3100001,10303.0,2008,Control,both,55949.95159759294
Georgia,Irwin,547718423.3625001,10086.0,2009,Control,both,54304.8208767103
Georgia,Irwin,1222132743.125,9538.0,2010,Control,both,128133.01982858042
Georgia,Irwin,1162164502.0124998,9694.0,2011,Control,both,119884.92902955435
Georgia,Irwin,1582712038.35,9604.0,2012,Control,both,164797.17183985838
Georgia,Irwin,2182937185.2225003,9405.0,2013,Control,both,232103.900608453
Georgia,Irwin,1413689522.675,9091.0,2014,Control,both,155504.29245132548
Georgia,Jackson,56637582228.22909,55777.0,2006,Control,both,1015428.980193074
Georgia,Jackson,76808636048.16545,59727.0,2007,Control,both,1285995.2123522938
Georgia,Jackson,124443122655.2854,62224.0,2008,Control,both,1999921.616342334
Georgia,Jackson,170289256477.81247,63544.0,2009,Control,both,2679863.6610508068
Georgia,Jackson,267710344527.1716,60485.0,2010,Control,both,4426061.743030034
Georgia,Jackson,320892619969.37256,60522.0,2011,Control,both,5302082.217530361
Georgia,Jackson,365149761516.9054,60456.0,2012,Control,both,6039925.921610847
Georgia,Jackson,367999100443.74426,60916.0,2013,Control,both,6041091.017856462
Georgia,Jackson,302029124559.428,61848.0,2014,Control,both,4883409.723183094
Georgia,Jasper,1119413180.0475,13432.0,2006,Control,both,83339.27784749106
Georgia,Jasper,1778799064.8825,13660.0,2007,Control,both,130219.55086987554
Georgia,Jasper,2813124128.4300003,13869.0,2008,Control,both,202835.3975362319
Georgia,Jasper,2242018554.8424377,13953.0,2009,Control,both,160683.6203570872
Georgia,Jasper,4704177293.375,13900.0,2010,Control,both,338430.02110611513
Georgia,Jasper,3840729867.6875,13772.0,2011,Control,both,278879.60119717545
Georgia,Jasper,3994968104.265,13590.0,2012,Control,both,293963.8045816777
Georgia,Jasper,3311754243.05,13530.0,2013,Control,both,244771.19313008132
Georgia,Jasper,3568896024.75,13440.0,2014,Control,both,265542.858984375
Georgia,Jeff Davis,4778873031.63,13186.0,2006,Control,both,362420.2208122251
Georgia,Jeff Davis,6013823511.804187,13237.0,2007,Control,both,454319.2197479933
Georgia,Jeff Davis,7667014032.986401,13462.0,2008,Control,both,569530.0871331452
Georgia,Jeff Davis,7318608973.019836,13659.0,2009,Control,both,535808.5491631771
Georgia,Jeff Davis,16428138360.945477,15068.0,2010,Control,both,1090266.6817723305
Georgia,Jeff Davis,30314042138.1178,15088.0,2011,Control,both,2009149.1342867047
Georgia,Jeff Davis,27253774122.798878,15113.0,2012,Control,both,1803333.1650101817
Georgia,Jeff Davis,26892960333.662502,14966.0,2013,Control,both,1796937.0796246494
Georgia,Jeff Davis,18538056071.375,14862.0,2014,Control,both,1247345.9878465214
Georgia,Jefferson,6957408092.271,16515.0,2006,Control,both,421278.1163954587
Georgia,Jefferson,5713374876.698001,16385.0,2007,Control,both,348695.4456330791
Georgia,Jefferson,6067177121.7225,16409.0,2008,Control,both,369746.9146031141
Georgia,Jefferson,7140577131.952499,16478.0,2009,Control,both,433340.037137547
Georgia,Jefferson,11744952250.354874,16930.0,2010,Control,both,693736.1045691007
Georgia,Jefferson,19815998253.400925,16799.0,2011,Control,both,1179593.9194833576
Georgia,Jefferson,24197089602.523552,16403.0,2012,Control,both,1475162.4460478907
Georgia,Jefferson,17512825836.239998,16326.0,2013,Control,both,1072695.4450716646
Georgia,Jefferson,14274066317.325,16237.0,2014,Control,both,879107.3669597217
Georgia,Jenkins,1449401153.955,8613.0,2006,Control,both,168280.6401898293
Georgia,Jenkins,1288419815.232,8542.0,2007,Control,both,150833.50681713887
Georgia,Jenkins,1446463131.98,8472.0,2008,Control,both,170734.55287771483
Georgia,Jenkins,1279621393.9125,8450.0,2009,Control,both,151434.4844866864
Georgia,Jenkins,2671015634.64,8340.0,2010,Control,both,320265.66362589924
Georgia,Jenkins,3181196634.1650004,8126.0,2011,Control,both,391483.7108251293
Georgia,Jenkins,3601758506.4,9135.0,2012,Control,both,394281.1720197044
Georgia,Jenkins,3831609002.71,9262.0,2013,Control,both,413691.31966206
Georgia,Jenkins,4433696701.74,9129.0,2014,Control,both,485671.6728820243
Georgia,Johnson,878336757.39,8970.0,2006,Control,both,97919.3709464883
Georgia,Johnson,1238333343.546,9414.0,2007,Control,both,131541.67660356915
Georgia,Johnson,1022270714.9295,9435.0,2008,Control,both,108348.77741701112
Georgia,Johnson,942112745.6,9300.0,2009,Control,both,101302.44576344086
Georgia,Johnson,1717424954.05,9980.0,2010,Control,both,172086.66874248497
Georgia,Johnson,1740960845.66,9929.0,2011,Control,both,175341.00570651627
Georgia,Johnson,1880497099.5575,9892.0,2012,Control,both,190102.82041624543
Georgia,Johnson,1747601888.2565248,9787.0,2013,Control,both,178563.59336431234
Georgia,Johnson,1713137125.3149998,9707.0,2014,Control,both,176484.71467137116
Georgia,Jones,2382036550.5865498,26924.0,2006,Control,both,88472.60996087319
Georgia,Jones,3434264817.2912626,27279.0,2007,Control,both,125894.0876605177
Georgia,Jones,6921412683.7984,27684.0,2008,Control,both,250014.90694258054
Georgia,Jones,10793041082.502502,27740.0,2009,Control,both,389078.6259013159
Georgia,Jones,15554205256.603651,28669.0,2010,Control,both,542544.3948726377
Georgia,Jones,15713595176.165165,28890.0,2011,Control,both,543911.2210510614
Georgia,Jones,16249553538.1536,28774.0,2012,Control,both,564730.4350508654
Georgia,Jones,17296958795.7672,28741.0,2013,Control,both,601821.745790585
Georgia,Jones,18834462449.67595,28791.0,2014,Control,both,654178.8214954656
Georgia,Lamar,2119033107.807,16642.0,2006,Control,both,127330.43551297921
Georgia,Lamar,3620067360.545,16930.0,2007,Control,both,213825.5971969876
Georgia,Lamar,5186125952.4375,17363.0,2008,Control,both,298688.3575670967
Georgia,Lamar,5884905132.309999,17550.0,2009,Control,both,335322.2297612535
Georgia,Lamar,8233402639.467639,18317.0,2010,Control,both,449495.14873983944
Georgia,Lamar,10215406329.030676,18180.0,2011,Control,both,561903.5384505322
Georgia,Lamar,9603555541.02,18040.0,2012,Control,both,532347.8681274945
Georgia,Lamar,10072589989.021296,17939.0,2013,Control,both,561491.1638899212
Georgia,Lamar,7565688002.6,18212.0,2014,Control,both,415423.2375686361
Georgia,Lanier,891984719.16,7677.0,2006,Control,both,116189.23005861664
Georgia,Lanier,959221546.61,8015.0,2007,Control,both,119678.29652027448
Georgia,Lanier,1294466969.0340002,8320.0,2008,Control,both,155584.97223966348
Georgia,Lanier,1562255854.6049998,8423.0,2009,Control,both,185474.99164252638
Georgia,Lanier,1966847030.4,10078.0,2010,Control,both,195162.43603889662
Georgia,Lanier,2239638024.9,10470.0,2011,Control,both,213910.03103151862
Georgia,Lanier,1652556837.12,10448.0,2012,Control,both,158169.68196018375
Georgia,Lanier,1421498555.27,10396.0,2013,Control,both,136735.14383128125
Georgia,Lanier,1235299680.2625,10390.0,2014,Control,both,118893.13573267566
Georgia,Laurens,150231548364.375,47158.0,2006,Control,both,3185706.52623892
Georgia,Laurens,185462546732.1856,47480.0,2007,Control,both,3906119.34987754
Georgia,Laurens,194812677509.6064,47986.0,2008,Control,both,4059781.5510691954
Georgia,Laurens,171372726195.25494,48295.0,2009,Control,both,3548456.9043432022
Georgia,Laurens,237706285525.40317,48434.0,2010,Control,both,4907839.235359523
Georgia,Laurens,255136937934.3843,48017.0,2011,Control,both,5313471.019313666
Georgia,Laurens,257849309311.16827,47986.0,2012,Control,both,5373427.860441968
Georgia,Laurens,229699550553.2728,47921.0,2013,Control,both,4793296.269970844
Georgia,Laurens,167509185942.53,47777.0,2014,Control,both,3506063.292850744
Georgia,Lee,587661150.3,32180.0,2006,Control,both,18261.68894655065
Georgia,Lee,961399889.695,33028.0,2007,Control,both,29108.631757751
Georgia,Lee,1276730536.3873873,33804.0,2008,Control,both,37768.623132983885
Georgia,Lee,1630916069.93,34410.0,2009,Control,both,47396.57279657076
Georgia,Lee,1746314394.5999997,28298.0,2010,Control,both,61711.58366669021
Georgia,Lee,4669217670.4575,28604.0,2011,Control,both,163236.52882315413
Georgia,Lee,7197991641.9908,28719.0,2012,Control,both,250635.17678160104
Georgia,Lee,8391912288.925,29046.0,2013,Control,both,288918.00209753495
Georgia,Lee,7448167129.612125,29159.0,2014,Control,both,255432.8725131906
Georgia,Liberty,10894757945.0775,60362.0,2006,Control,both,180490.34069576056
Georgia,Liberty,15612235594.488,60542.0,2007,Control,both,257874.46061392094
Georgia,Liberty,19898666418.02444,58871.0,2008,Control,both,338004.5594269579
Georgia,Liberty,21641720418.1493,62186.0,2009,Control,both,348015.9588677403
Georgia,Liberty,31226397761.7,63453.0,2010,Control,both,492118.54067892773
Georgia,Liberty,40870111762.2,65119.0,2011,Control,both,627621.919289301
Georgia,Liberty,41952431329.237495,65389.0,2012,Control,both,641582.3965688036
Georgia,Liberty,40213698755.0325,64020.0,2013,Control,both,628142.7484384958
Georgia,Liberty,37254106748.565,65141.0,2014,Control,both,571899.5217845136
Georgia,Lincoln,574898145.5325,8076.0,2006,Control,both,71186.00118034918
Georgia,Lincoln,588920849.37,8031.0,2007,Control,both,73330.94874486365
Georgia,Lincoln,762271318.25,8003.0,2008,Control,both,95248.19670748469
Georgia,Lincoln,930740946.0375,7913.0,2009,Control,both,117621.75483855681
Georgia,Lincoln,1278613255.95,7996.0,2010,Control,both,159906.61029889947
Georgia,Lincoln,1184767554.825,7876.0,2011,Control,both,150427.5717147029
Georgia,Lincoln,1264264486.002625,7749.0,2012,Control,both,163151.9532846335
Georgia,Lincoln,1667359506.7895875,7697.0,2013,Control,both,216624.59487976972
Georgia,Lincoln,1267205150.835,7603.0,2014,Control,both,166671.72837498356
Georgia,Long,113945739.05,11175.0,2006,Control,both,10196.486715883668
Georgia,Long,141017284.584,11238.0,2007,Control,both,12548.254545648691
Georgia,Long,237598244.3625,11413.0,2008,Control,both,20818.21119447122
Georgia,Long,290991632.95,12234.0,2009,Control,both,23785.485773254863
Georgia,Long,745845437.5125,14464.0,2010,Control,both,51565.641420941654
Georgia,Long,552110162.2400001,15246.0,2011,Control,both,36213.44367309459
Georgia,Long,610817045.58,16161.0,2012,Control,both,37795.745658065716
Georgia,Long,452047520.0,16628.0,2013,Control,both,27185.922540293483
Georgia,Long,322127395.45,17176.0,2014,Control,both,18754.506022938986
Georgia,Lowndes,188285686084.5805,100482.0,2006,Control,both,1873825.0242290213
Georgia,Lowndes,256800981800.3485,101715.0,2007,Control,both,2524711.023942865
Georgia,Lowndes,370934102808.4612,104684.0,2008,Control,both,3543369.5961986664
Georgia,Lowndes,413586446518.9383,106814.0,2009,Control,both,3872024.701995415
Georgia,Lowndes,527641826416.03,109233.0,2010,Control,both,4830425.1134366905
Georgia,Lowndes,637372873162.9403,111928.0,2011,Control,both,5694489.968220108
Georgia,Lowndes,751377493310.6002,114759.0,2012,Control,both,6547438.48683415
Georgia,Lowndes,613950732621.1968,112898.0,2013,Control,both,5438101.052465028
Georgia,Lowndes,520304890118.25104,113563.0,2014,Control,both,4581640.940431752
Georgia,Lumpkin,5809742750.630001,25935.0,2006,Control,both,224011.67343859654
Georgia,Lumpkin,8987018246.907999,26607.0,2007,Control,both,337768.9422673732
Georgia,Lumpkin,8990210860.470001,27195.0,2008,Control,both,330583.22708108113
Georgia,Lumpkin,9464705112.557062,27528.0,2009,Control,both,343821.0226880653
Georgia,Lumpkin,13621310370.7175,29966.0,2010,Control,both,454558.84571572783
Georgia,Lumpkin,19091513675.18,30476.0,2011,Control,both,626444.2077431421
Georgia,Lumpkin,23263310856.555,30707.0,2012,Control,both,757589.8282657049
Georgia,Lumpkin,19750172138.675003,30872.0,2013,Control,both,639743.850047778
