,State,County,Year,Treatment,death_prop
2423,Texas,Washington,2013,Treatment,0.00010247574742499062
2424,Texas,Wharton,2013,Treatment,0.00010240669540108526
2425,Texas,Wheeler,2013,Treatment,0.00010275321384962507
2426,Texas,Wilbarger,2013,Treatment,0.00010268081603617326
2427,Texas,Willacy,2013,Treatment,0.0001025948204657891
2428,Texas,Wilson,2013,Treatment,0.00010236582409438046
2429,Texas,Winkler,2013,Treatment,0.00010273481688436366
2430,Texas,Wise,2013,Treatment,0.0001022134687389097
2431,Texas,Wood,2013,Treatment,0.00010239387800323082
2432,Texas,Yoakum,2013,Treatment,0.00010272928608939909
2433,Texas,Young,2013,Treatment,0.00010262969276208259
2434,Texas,Zapata,2013,Treatment,0.00010266875948841976
2435,Texas,Zavala,2013,Treatment,0.0001026906583150432
2436,Texas,Anderson,2014,Treatment,0.00010903327170196567
2437,Texas,Andrews,2014,Treatment,0.00010942623127012877
2438,Texas,Angelina,2014,Treatment,0.00010873933970078759
2439,Texas,Aransas,2014,Treatment,0.00010935330671429937
2440,Texas,Archer,2014,Treatment,0.00010951059784093782
2441,Texas,Armstrong,2014,Treatment,0.00010957751363186742
2442,Texas,Atascosa,2014,Treatment,0.00010913013377250954
2443,Texas,Austin,2014,Treatment,0.00010931369373660766
2444,Texas,Bailey,2014,Treatment,0.00010952862413563723
2445,Texas,Bandera,2014,Treatment,0.00010939249049449825
2446,Texas,Bastrop,2014,Treatment,0.00010883422161017129
2447,Texas,Baylor,2014,Treatment,0.00010956153577974748
2448,Texas,Bee,2014,Treatment,0.00010927548540525616
2449,Texas,Blanco,2014,Treatment,0.00010949118640887516
2450,Texas,Borden,2014,Treatment,0.00010959013593995238
2451,Texas,Bosque,2014,Treatment,0.00010942352927682155
2452,Texas,Bowie,2014,Treatment,0.00010718343372848293
2453,Texas,Brewster,2014,Treatment,0.00010950728131485677
2454,Texas,Briscoe,2014,Treatment,0.00010958154223560706
2455,Texas,Brooks,2014,Treatment,0.00010952587336988763
2456,Texas,Brown,2014,Treatment,0.00010922950274659114
2457,Texas,Burleson,2014,Treatment,0.00010942805535947335
2458,Texas,Burnet,2014,Treatment,0.00010916301615315439
2459,Texas,Caldwell,2014,Treatment,0.00010920831599762626
2460,Texas,Calhoun,2014,Treatment,0.00010938395531708373
2461,Texas,Callahan,2014,Treatment,0.00010946463469124973
2462,Texas,Cameron,2014,Treatment,2.378686964795433e-05
2463,Texas,Camp,2014,Treatment,0.00010947344299434149
2464,Texas,Carson,2014,Treatment,0.00010953792016315266
2465,Texas,Cass,2014,Treatment,0.00010930120799136132
2466,Texas,Castro,2014,Treatment,0.00010952038159287695
2467,Texas,Chambers,2014,Treatment,0.00010922455722093499
2468,Texas,Cherokee,2014,Treatment,0.00010909852922985473
2469,Texas,Childress,2014,Treatment,0.00010952759991434748
2470,Texas,Clay,2014,Treatment,0.00010949525403056868
2471,Texas,Cochran,2014,Treatment,0.00010956800300560558
2472,Texas,Coke,2014,Treatment,0.00010956489132378245
2473,Texas,Coleman,2014,Treatment,0.00010951445086388493
2474,Texas,Collingsworth,2014,Treatment,0.00010956701780226971
2475,Texas,Colorado,2014,Treatment,0.00010939484132622038
2476,Texas,Comal,2014,Treatment,8.101167378219201e-05
2477,Texas,Comanche,2014,Treatment,0.00010946481027204226
2478,Texas,Concho,2014,Treatment,0.00010955705846953807
2479,Texas,Cooke,2014,Treatment,0.00010921776809695728
2480,Texas,Coryell,2014,Treatment,0.00010885998321423034
2481,Texas,Cottle,2014,Treatment,0.00010958259572036221
2482,Texas,Crane,2014,Treatment,0.00010954845501070426
2483,Texas,Crockett,2014,Treatment,0.00010955963365449513
2484,Texas,Crosby,2014,Treatment,0.00010953908094728103
2485,Texas,Culberson,2014,Treatment,0.00010957441170453279
2486,Texas,Dallam,2014,Treatment,0.00010952718047134313
2487,Texas,Dawson,2014,Treatment,0.00010946478100857684
2488,Texas,Deaf Smith,2014,Treatment,0.00010940921944223063
2489,Texas,Delta,2014,Treatment,0.0001095456164545584
2490,Texas,DeWitt,2014,Treatment,0.0001093949096076397
2491,Texas,Dickens,2014,Treatment,0.00010957500672832968
2492,Texas,Dimmit,2014,Treatment,0.00010948926477464583
2493,Texas,Donley,2014,Treatment,0.00010956216006700981
2494,Texas,Duval,2014,Treatment,0.00010948415342268563
2495,Texas,Eastland,2014,Treatment,0.0001094186910505386
2496,Texas,Edwards,2014,Treatment,0.00010957818669157209
2497,Texas,Ellis,2014,Treatment,6.274903523358328e-05
2498,Texas,Erath,2014,Treatment,0.00010920031731707782
2499,Texas,Falls,2014,Treatment,0.00010942897228138988
2500,Texas,Fannin,2014,Treatment,0.00010926704777272642
2501,Texas,Fayette,2014,Treatment,0.00010935392124707321
2502,Texas,Fisher,2014,Treatment,0.00010955917519353686
2503,Texas,Floyd,2014,Treatment,0.00010953826157024925
2504,Texas,Foard,2014,Treatment,0.00010958414668402953
2505,Texas,Franklin,2014,Treatment,0.00010949318607901226
2506,Texas,Freestone,2014,Treatment,0.00010940486894037136
2507,Texas,Frio,2014,Treatment,0.00010941530624303821
2508,Texas,Gaines,2014,Treatment,0.00010940845859212968
2509,Texas,Garza,2014,Treatment,0.00010953364769720117
2510,Texas,Gillespie,2014,Treatment,0.00010934768812893851
2511,Texas,Glasscock,2014,Treatment,0.00010958392233079465
2512,Texas,Goliad,2014,Treatment,0.0001095232884304421
2513,Texas,Gonzales,2014,Treatment,0.0001093973970022005
2514,Texas,Gray,2014,Treatment,0.00010936807500984857
2515,Texas,Gregg,2014,Treatment,8.11958525158535e-05
2516,Texas,Grimes,2014,Treatment,0.00010933247112691954
2517,Texas,Guadalupe,2014,Treatment,6.790156988429573e-05
2518,Texas,Hale,2014,Treatment,0.00010925899056524714
2519,Texas,Hall,2014,Treatment,0.00010956622768870334
2520,Texas,Hamilton,2014,Treatment,0.00010951662611481456
2521,Texas,Hansford,2014,Treatment,0.0001095425047727353
2522,Texas,Hardeman,2014,Treatment,0.00010955814121775865
2523,Texas,Harrison,2014,Treatment,0.00010894812477207871
2524,Texas,Hartley,2014,Treatment,0.00010953682766044359
2525,Texas,Haskell,2014,Treatment,0.00010954026124038635
2526,Texas,Hays,2014,Treatment,5.4026018930717034e-05
2527,Texas,Hemphill,2014,Treatment,0.00010955590743989817
2528,Texas,Hill,2014,Treatment,0.00010925773223623404
2529,Texas,Hockley,2014,Treatment,0.00010936631920192329
2530,Texas,Hood,2014,Treatment,0.00010907070942872773
2531,Texas,Hopkins,2014,Treatment,0.00010924674868221264
2532,Texas,Houston,2014,Treatment,0.00010937478609791846
2533,Texas,Howard,2014,Treatment,0.0001092399790672119
2534,Texas,Hudspeth,2014,Treatment,0.00010956519371292513
2535,Texas,Hunt,2014,Treatment,0.000108730102200203
2536,Texas,Hutchinson,2014,Treatment,0.00010938372120936037
2537,Texas,Irion,2014,Treatment,0.00010958122033748743
2538,Texas,Jack,2014,Treatment,0.00010950989551776771
2539,Texas,Jackson,2014,Treatment,0.00010945284151468502
2540,Texas,Jasper,2014,Treatment,0.00010924942141205443
2541,Texas,Jeff Davis,2014,Treatment,0.00010957520181809915
2542,Texas,Jim Hogg,2014,Treatment,0.00010954535308336963
2543,Texas,Jim Wells,2014,Treatment,0.00010919289415134935
2544,Texas,Jones,2014,Treatment,0.0001094032204318193
2545,Texas,Karnes,2014,Treatment,0.00010945159294016038
2546,Texas,Kendall,2014,Treatment,0.00010921842164768503
2547,Texas,Kenedy,2014,Treatment,0.00010959249652616303
2548,Texas,Kent,2014,Treatment,0.00010958887761093928
2549,Texas,Kerr,2014,Treatment,0.00010910379665363053
2550,Texas,Kimble,2014,Treatment,0.00010955325421903332
2551,Texas,King,2014,Treatment,0.00010959395969943408
2552,Texas,Kinney,2014,Treatment,0.00010956232589331385
2553,Texas,Kleberg,2014,Treatment,0.00010928438149874418
2554,Texas,Knox,2014,Treatment,0.00010955896059479044
2555,Texas,Lamar,2014,Treatment,0.00010911408763897029
2556,Texas,Lamb,2014,Treatment,0.00010946400064949895
2557,Texas,Lampasas,2014,Treatment,0.00010939906501972952
2558,Texas,La Salle,2014,Treatment,0.00010952362008305022
2559,Texas,Lavaca,2014,Treatment,0.00010940442998839004
2560,Texas,Lee,2014,Treatment,0.00010943383977113826
2561,Texas,Leon,2014,Treatment,0.00010943272775945225
2562,Texas,Liberty,2014,Treatment,0.00010883371437677066
2563,Texas,Limestone,2014,Treatment,0.00010936805550087161
2564,Texas,Lipscomb,2014,Treatment,0.00010956174062400545
2565,Texas,Live Oak,2014,Treatment,0.00010947867140016338
2566,Texas,Llano,2014,Treatment,0.00010940688811948541
2567,Texas,Loving,2014,Treatment,0.00010959566673491699
2568,Texas,Lynn,2014,Treatment,0.00010954039780322498
2569,Texas,McCulloch,2014,Treatment,0.00010951652856992984
2570,Texas,McMullen,2014,Treatment,0.00010958867276668132
2571,Texas,Madison,2014,Treatment,0.00010946139620107646
2572,Texas,Marion,2014,Treatment,0.00010949785847899115
2573,Texas,Martin,2014,Treatment,0.0001095433534132325
2574,Texas,Mason,2014,Treatment,0.0001095567853438608
2575,Texas,Matagorda,2014,Treatment,0.00010924077893526674
2576,Texas,Maverick,2014,Treatment,0.0001090386756885801
2577,Texas,Medina,2014,Treatment,0.00010912950948524721
2578,Texas,Menard,2014,Treatment,0.00010957554322519574
2579,Texas,Milam,2014,Treatment,0.00010935993001197301
2580,Texas,Mills,2014,Treatment,0.00010954885494473168
2581,Texas,Mitchell,2014,Treatment,0.0001095079348655845
2582,Texas,Montague,2014,Treatment,0.00010940700517334711
2583,Texas,Moore,2014,Treatment,0.00010937905856386994
2584,Texas,Morris,2014,Treatment,0.00010947272116219444
2585,Texas,Motley,2014,Treatment,0.000109585268450204
2586,Texas,Nacogdoches,2014,Treatment,0.00010895983015824716
2587,Texas,Navarro,2014,Treatment,0.00010912796827606836
2588,Texas,Newton,2014,Treatment,0.0001094585283814652
2589,Texas,Nolan,2014,Treatment,0.00010944917382701892
2590,Texas,Ochiltree,2014,Treatment,0.0001094919472589761
2591,Texas,Oldham,2014,Treatment,0.00010957630407529668
2592,Texas,Palo Pinto,2014,Treatment,0.0001093236238058739
2593,Texas,Panola,2014,Treatment,0.00010936397812468962
2594,Texas,Parmer,2014,Treatment,0.00010950013127480554
2595,Texas,Pecos,2014,Treatment,0.00010944135072726301
2596,Texas,Polk,2014,Treatment,0.00010914593604383692
2597,Texas,Presidio,2014,Treatment,0.00010952784377655932
2598,Texas,Rains,2014,Treatment,0.00010948893312203773
2599,Texas,Randall,2014,Treatment,7.77097385844394e-05
2600,Texas,Reagan,2014,Treatment,0.0001095599750615917
2601,Texas,Real,2014,Treatment,0.00010956375004863104
2602,Texas,Red River,2014,Treatment,0.00010947485739517018
2603,Texas,Reeves,2014,Treatment,0.00010945613853178914
2604,Texas,Refugio,2014,Treatment,0.00010952528810057922
2605,Texas,Roberts,2014,Treatment,0.00010958753149152992
2606,Texas,Robertson,2014,Treatment,0.00010943607354899873
2607,Texas,Rockwall,2014,Treatment,0.00010874168077802128
2608,Texas,Runnels,2014,Treatment,0.00010949501016835685
2609,Texas,Rusk,2014,Treatment,0.00010907689377442007
2610,Texas,Sabine,2014,Treatment,0.00010949566371908458
2611,Texas,San Augustine,2014,Treatment,0.00010951278284635593
2612,Texas,San Jacinto,2014,Treatment,0.00010933220775573075
2613,Texas,San Saba,2014,Treatment,0.0001095396467076125
2614,Texas,Schleicher,2014,Treatment,0.00010956570094632576
2615,Texas,Scurry,2014,Treatment,0.00010942721647346461
2616,Texas,Shackelford,2014,Treatment,0.0001095641012102161
2617,Texas,Shelby,2014,Treatment,0.0001093469858057684
2618,Texas,Sherman,2014,Treatment,0.0001095665008143806
2619,Texas,Somervell,2014,Treatment,0.00010951199273278956
2620,Texas,Starr,2014,Treatment,0.00010898052918278836
2621,Texas,Stephens,2014,Treatment,0.00010950506704597324
2622,Texas,Sterling,2014,Treatment,0.00010958332730699775
2623,Texas,Stonewall,2014,Treatment,0.00010958288835501643
2624,Texas,Sutton,2014,Treatment,0.00010955778030168512
2625,Texas,Swisher,2014,Treatment,0.00010952253733482964
2626,Texas,Terrell,2014,Treatment,0.00010958780461720718
2627,Texas,Terry,2014,Treatment,0.00010947192129413959
2628,Texas,Throckmorton,2014,Treatment,0.00010958077163101763
2629,Texas,Titus,2014,Treatment,0.00010927962130836902
2630,Texas,Tom Green,2014,Treatment,8.555710508979218e-05
2631,Texas,Trinity,2014,Treatment,0.0001094576017050602
2632,Texas,Tyler,2014,Treatment,0.00010938787662145017
2633,Texas,Upshur,2014,Treatment,0.00010920276569368472
2634,Texas,Upton,2014,Treatment,0.0001095627160728528
2635,Texas,Uvalde,2014,Treatment,0.00010933105672609085
2636,Texas,Val Verde,2014,Treatment,0.00010911936481723455
2637,Texas,Van Zandt,2014,Treatment,0.00010908109795895224
2638,Texas,Victoria,2014,Treatment,0.00010870674020030846
2639,Texas,Walker,2014,Treatment,0.0001089156715889267
2640,Texas,Waller,2014,Treatment,0.00010914002482382187
2641,Texas,Ward,2014,Treatment,0.00010948323650076909
2642,Texas,Washington,2014,Treatment,0.00010926083416356867
2643,Texas,Wharton,2014,Treatment,0.00010919465971376307
2644,Texas,Wheeler,2014,Treatment,0.00010954112938986051
2645,Texas,Wilbarger,2014,Treatment,0.00010947025327661058
2646,Texas,Willacy,2014,Treatment,0.00010938272625153606
2647,Texas,Wilson,2014,Treatment,0.00010914351693069546
2648,Texas,Winkler,2014,Treatment,0.00010952044987429626
2649,Texas,Wise,2014,Treatment,0.00010899356117938922
2650,Texas,Wood,2014,Treatment,0.00010917721868837209
2651,Texas,Yoakum,2014,Treatment,0.00010951529950438215
2652,Texas,Young,2014,Treatment,0.0001094176180568065
2653,Texas,Zapata,2014,Treatment,0.00010945670429212061
2654,Texas,Zavala,2014,Treatment,0.00010947780325068924
2655,Texas,Anderson,2015,Treatment,0.0001036366619081133
2656,Texas,Andrews,2015,Treatment,0.0001040217203406127
2657,Texas,Angelina,2015,Treatment,0.00010333744297418249
2658,Texas,Aransas,2015,Treatment,0.00010395104907162072
2659,Texas,Archer,2015,Treatment,0.00010411331498738077
2660,Texas,Armstrong,2015,Treatment,0.00010417933336537078
2661,Texas,Atascosa,2015,Treatment,0.00010372586670520531
2662,Texas,Austin,2015,Treatment,0.00010390995341168102
2663,Texas,Bailey,2015,Treatment,0.00010412799549253369
2664,Texas,Bandera,2015,Treatment,0.0001039908571390819
2665,Texas,Bastrop,2015,Treatment,0.00010341282566110727
2666,Texas,Baylor,2015,Treatment,0.00010416303361513124
2667,Texas,Bee,2015,Treatment,0.00010387765630034459
2668,Texas,Blanco,2015,Treatment,0.00010409098696326448
2669,Texas,Borden,2015,Treatment,0.00010419200444589811
2670,Texas,Bosque,2015,Treatment,0.00010402380780114607
2671,Texas,Bowie,2015,Treatment,0.00010328736343035851
2672,Texas,Brewster,2015,Treatment,0.00010410912055733708
2673,Texas,Briscoe,2015,Treatment,0.00010418364484927617
2674,Texas,Brooks,2015,Treatment,0.00010412780040276422
2675,Texas,Brown,2015,Treatment,0.00010382866925922966
2676,Texas,Burleson,2015,Treatment,0.00010402801198567824
2677,Texas,Burnet,2015,Treatment,0.00010375485704494915
2678,Texas,Caldwell,2015,Treatment,0.00010380305397249772
2679,Texas,Calhoun,2015,Treatment,0.00010398475082929736
2680,Texas,Callahan,2015,Treatment,0.0001040660837541911
2681,Texas,Camp,2015,Treatment,0.0001040746189316056
2682,Texas,Carson,2015,Treatment,0.00010414010081272957
2683,Texas,Cass,2015,Treatment,0.00010390263754532575
2684,Texas,Castro,2015,Treatment,0.00010412364499067443
2685,Texas,Chambers,2015,Treatment,0.0001038192366688756
2686,Texas,Cherokee,2015,Treatment,0.00010369555950951752
2687,Texas,Childress,2015,Treatment,0.00010412918554012748
2688,Texas,Clay,2015,Treatment,0.00010409726885384154
2689,Texas,Cochran,2015,Treatment,0.00010416952034996623
2690,Texas,Coke,2015,Treatment,0.00010416674032075124
2691,Texas,Coleman,2015,Treatment,0.00010411699242953535
2692,Texas,Collingsworth,2015,Treatment,0.00010416863269151513
2693,Texas,Colorado,2015,Treatment,0.00010399474917998292
2694,Texas,Comanche,2015,Treatment,0.00010406732257422725
2695,Texas,Concho,2015,Treatment,0.00010415851728696791
2696,Texas,Cooke,2015,Treatment,0.00010381566652609421
2697,Texas,Coryell,2015,Treatment,0.00010346183221119913
2698,Texas,Cottle,2015,Treatment,0.00010418441545386558
2699,Texas,Crane,2015,Treatment,0.00010414908469661383
2700,Texas,Crockett,2015,Treatment,0.00010416213620219165
2701,Texas,Crosby,2015,Treatment,0.00010414002277682177
2702,Texas,Culberson,2015,Treatment,0.00010417651431820189
2703,Texas,Dallam,2015,Treatment,0.00010412886364200785
2704,Texas,Dawson,2015,Treatment,0.00010406644467026463
2705,Texas,Deaf Smith,2015,Treatment,0.00010401345828887549
2706,Texas,Delta,2015,Treatment,0.00010414743618806179
2707,Texas,DeWitt,2015,Treatment,0.00010399546125764148
2708,Texas,Dickens,2015,Treatment,0.0001041768069528561
2709,Texas,Dimmit,2015,Treatment,0.00010409122107098785
2710,Texas,Donley,2015,Treatment,0.0001041641943992596
2711,Texas,Duval,2015,Treatment,0.00010408724123969056
2712,Texas,Eastland,2015,Treatment,0.00010402107654437345
2713,Texas,Edwards,2015,Treatment,0.0001041798503532599
2714,Texas,Ellis,2015,Treatment,6.111274078419869e-05
2715,Texas,Erath,2015,Treatment,0.0001037972012794135
2716,Texas,Falls,2015,Treatment,0.00010403111391301289
2717,Texas,Fannin,2015,Treatment,0.00010386966737428464
2718,Texas,Fayette,2015,Treatment,0.00010395339014885443
2719,Texas,Fisher,2015,Treatment,0.00010416099492704023
2720,Texas,Floyd,2015,Treatment,0.00010414076411794577
2721,Texas,Foard,2015,Treatment,0.00010418642487849116
2722,Texas,Franklin,2015,Treatment,0.00010409443029769566
2723,Texas,Freestone,2015,Treatment,0.00010400624972189341
2724,Texas,Frio,2015,Treatment,0.0001040150092525428
2725,Texas,Gaines,2015,Treatment,0.00010400273810604288
2726,Texas,Garza,2015,Treatment,0.00010413575031087027
2727,Texas,Gillespie,2015,Treatment,0.00010394506957018634
2728,Texas,Glasscock,2015,Treatment,0.00010418549820208619
2729,Texas,Goliad,2015,Treatment,0.00010412486430173364
2730,Texas,Gonzales,2015,Treatment,0.00010399764626305962
2731,Texas,Gray,2015,Treatment,0.00010397192367695445
2732,Texas,Grayson,2015,Treatment,7.970223245953119e-05
2733,Texas,Gregg,2015,Treatment,8.057498307925356e-05
2734,Texas,Grimes,2015,Treatment,0.00010392995986754058
2735,Texas,Guadalupe,2015,Treatment,6.61161396108404e-05
2736,Texas,Hale,2015,Treatment,0.00010386316113047267
2737,Texas,Hall,2015,Treatment,0.00010416771576959861
2738,Texas,Hamilton,2015,Treatment,0.00010411873848297216
2739,Texas,Hansford,2015,Treatment,0.00010414360267409162
2740,Texas,Hardeman,2015,Treatment,0.00010416086811869007
2741,Texas,Hardin,2015,Treatment,0.0001036533908558457
2742,Texas,Harrison,2015,Treatment,0.00010354725226676335
2743,Texas,Hartley,2015,Treatment,0.00010413791580731145
2744,Texas,Haskell,2015,Treatment,0.00010414236385405545
2745,Texas,Hemphill,2015,Treatment,0.00010415673221557722
2746,Texas,Hill,2015,Treatment,0.00010385833265867819
2747,Texas,Hockley,2015,Treatment,0.00010396974842602483
2748,Texas,Hood,2015,Treatment,0.00010365770233975107
2749,Texas,Hopkins,2015,Treatment,0.00010384498851844617
2750,Texas,Houston,2015,Treatment,0.00010397606933455576
2751,Texas,Howard,2015,Treatment,0.00010383539985627652
2752,Texas,Hudspeth,2015,Treatment,0.00010416536493787644
2753,Texas,Hunt,2015,Treatment,0.00010332194309199776
2754,Texas,Hutchinson,2015,Treatment,0.00010398632130194163
