,State,County,Year,Population
664,Illinois,Ogle County,2006,54621.0
665,Illinois,Peoria County,2006,182550.0
666,Illinois,Perry County,2006,22667.0
667,Illinois,Piatt County,2006,16500.0
668,Illinois,Pike County,2006,16460.0
669,Illinois,Pope County,2006,4110.0
670,Illinois,Pulaski County,2006,6518.0
671,Illinois,Putnam County,2006,5925.0
672,Illinois,Randolph County,2006,33001.0
673,Illinois,Richland County,2006,15678.0
674,Illinois,Rock Island County,2006,146341.0
675,Illinois,St. Clair County,2006,260503.0
676,Illinois,Saline County,2006,25996.0
677,Illinois,Sangamon County,2006,193305.0
678,Illinois,Schuyler County,2006,6987.0
679,Illinois,Scott County,2006,5248.0
680,Illinois,Shelby County,2006,21890.0
681,Illinois,Stark County,2006,6106.0
682,Illinois,Stephenson County,2006,46957.0
683,Illinois,Tazewell County,2006,129837.0
684,Illinois,Union County,2006,18118.0
685,Illinois,Vermilion County,2006,81502.0
686,Illinois,Wabash County,2006,12306.0
687,Illinois,Warren County,2006,17639.0
688,Illinois,Washington County,2006,14852.0
689,Illinois,Wayne County,2006,16504.0
690,Illinois,White County,2006,14826.0
691,Illinois,Whiteside County,2006,59135.0
692,Illinois,Will County,2006,656075.0
693,Illinois,Williamson County,2006,63543.0
694,Illinois,Winnebago County,2006,292797.0
695,Illinois,Woodford County,2006,37376.0
696,Indiana,Adams County,2006,33788.0
697,Indiana,Allen County,2006,345976.0
698,Indiana,Bartholomew County,2006,73972.0
699,Indiana,Benton County,2006,8775.0
700,Indiana,Blackford County,2006,13298.0
701,Indiana,Boone County,2006,52970.0
702,Indiana,Brown County,2006,14847.0
703,Indiana,Carroll County,2006,19916.0
704,Indiana,Cass County,2006,39312.0
705,Indiana,Clark County,2006,103834.0
706,Indiana,Clay County,2006,26770.0
707,Indiana,Clinton County,2006,33981.0
708,Indiana,Crawford County,2006,10932.0
709,Indiana,Daviess County,2006,29958.0
710,Indiana,Dearborn County,2006,49139.0
711,Indiana,Decatur County,2006,25064.0
712,Indiana,DeKalb County,2006,41494.0
713,Indiana,Delaware County,2006,115619.0
714,Indiana,Dubois County,2006,41102.0
715,Indiana,Elkhart County,2006,196691.0
716,Indiana,Fayette County,2006,24369.0
717,Indiana,Floyd County,2006,72283.0
718,Indiana,Fountain County,2006,17193.0
719,Indiana,Franklin County,2006,22978.0
720,Indiana,Fulton County,2006,20242.0
721,Indiana,Gibson County,2006,32981.0
722,Indiana,Grant County,2006,69435.0
723,Indiana,Greene County,2006,32877.0
724,Indiana,Hamilton County,2006,252406.0
725,Indiana,Hancock County,2006,64646.0
726,Indiana,Harrison County,2006,36696.0
727,Indiana,Hendricks County,2006,130185.0
728,Indiana,Henry County,2006,47372.0
729,Indiana,Howard County,2006,83911.0
730,Indiana,Huntington County,2006,38003.0
731,Indiana,Jackson County,2006,42042.0
732,Indiana,Jasper County,2006,31868.0
733,Indiana,Jay County,2006,21327.0
734,Indiana,Jefferson County,2006,32554.0
735,Indiana,Jennings County,2006,27975.0
736,Indiana,Johnson County,2006,133188.0
737,Indiana,Knox County,2006,37963.0
738,Indiana,Kosciusko County,2006,75801.0
739,Indiana,LaGrange County,2006,36636.0
740,Indiana,Lake County,2006,489333.0
741,Indiana,LaPorte County,2006,109179.0
742,Indiana,Lawrence County,2006,45843.0
743,Indiana,Madison County,2006,130902.0
744,Indiana,Marion County,2006,873347.0
745,Indiana,Marshall County,2006,46578.0
746,Indiana,Martin County,2006,10135.0
747,Indiana,Miami County,2006,36918.0
748,Indiana,Monroe County,2006,126644.0
749,Indiana,Montgomery County,2006,37735.0
750,Indiana,Morgan County,2006,69745.0
751,Indiana,Newton County,2006,13996.0
752,Indiana,Noble County,2006,47637.0
753,Indiana,Ohio County,2006,5884.0
754,Indiana,Orange County,2006,19431.0
755,Indiana,Owen County,2006,22331.0
756,Indiana,Parke County,2006,17129.0
757,Indiana,Perry County,2006,18810.0
758,Indiana,Pike County,2006,12597.0
759,Indiana,Porter County,2006,158242.0
760,Indiana,Posey County,2006,26355.0
761,Indiana,Pulaski County,2006,13792.0
762,Indiana,Putnam County,2006,36849.0
763,Indiana,Randolph County,2006,26041.0
764,Indiana,Ripley County,2006,27438.0
765,Indiana,Rush County,2006,17510.0
766,Indiana,St. Joseph County,2006,265527.0
767,Indiana,Scott County,2006,23637.0
768,Indiana,Shelby County,2006,43715.0
769,Indiana,Spencer County,2006,20250.0
770,Indiana,Starke County,2006,23361.0
771,Indiana,Steuben County,2006,33591.0
772,Indiana,Sullivan County,2006,21324.0
773,Indiana,Switzerland County,2006,9568.0
774,Indiana,Tippecanoe County,2006,160123.0
775,Indiana,Tipton County,2006,16144.0
776,Indiana,Union County,2006,7117.0
777,Indiana,Vanderburgh County,2006,174161.0
778,Indiana,Vermillion County,2006,16392.0
779,Indiana,Vigo County,2006,105445.0
780,Indiana,Wabash County,2006,33274.0
781,Indiana,Warren County,2006,8613.0
782,Indiana,Warrick County,2006,56211.0
783,Indiana,Washington County,2006,27817.0
784,Indiana,Wayne County,2006,68532.0
785,Indiana,Wells County,2006,27783.0
786,Indiana,White County,2006,23992.0
787,Indiana,Whitley County,2006,32353.0
788,Iowa,Adair County,2006,7677.0
789,Iowa,Adams County,2006,4141.0
790,Iowa,Allamakee County,2006,14442.0
791,Iowa,Appanoose County,2006,13158.0
792,Iowa,Audubon County,2006,6179.0
793,Iowa,Benton County,2006,26571.0
794,Iowa,Black Hawk County,2006,126556.0
795,Iowa,Boone County,2006,26246.0
796,Iowa,Bremer County,2006,23531.0
797,Iowa,Buchanan County,2006,20875.0
798,Iowa,Buena Vista County,2006,19604.0
799,Iowa,Butler County,2006,14632.0
800,Iowa,Calhoun County,2006,10101.0
801,Iowa,Carroll County,2006,20766.0
802,Iowa,Cass County,2006,13912.0
803,Iowa,Cedar County,2006,18000.0
804,Iowa,Cerro Gordo County,2006,44048.0
805,Iowa,Cherokee County,2006,11791.0
806,Iowa,Chickasaw County,2006,12268.0
807,Iowa,Clarke County,2006,9074.0
808,Iowa,Clay County,2006,16732.0
809,Iowa,Clayton County,2006,17779.0
810,Iowa,Clinton County,2006,49264.0
811,Iowa,Crawford County,2006,16486.0
812,Iowa,Dallas County,2006,54592.0
813,Iowa,Davis County,2006,8530.0
814,Iowa,Decatur County,2006,8372.0
815,Iowa,Delaware County,2006,17560.0
816,Iowa,Des Moines County,2006,40453.0
817,Iowa,Dickinson County,2006,16621.0
818,Iowa,Dubuque County,2006,91390.0
819,Iowa,Emmet County,2006,10371.0
820,Iowa,Fayette County,2006,20701.0
821,Iowa,Floyd County,2006,16335.0
822,Iowa,Franklin County,2006,10574.0
823,Iowa,Fremont County,2006,7549.0
824,Iowa,Greene County,2006,9568.0
825,Iowa,Grundy County,2006,12227.0
826,Iowa,Guthrie County,2006,11093.0
827,Iowa,Hamilton County,2006,15734.0
828,Iowa,Hancock County,2006,11482.0
829,Iowa,Hardin County,2006,17637.0
830,Iowa,Harrison County,2006,15542.0
831,Iowa,Henry County,2006,20095.0
832,Iowa,Howard County,2006,9510.0
833,Iowa,Humboldt County,2006,9762.0
834,Iowa,Ida County,2006,7021.0
835,Iowa,Iowa County,2006,15932.0
836,Iowa,Jackson County,2006,19988.0
837,Iowa,Jasper County,2006,36735.0
838,Iowa,Jefferson County,2006,15491.0
839,Iowa,Johnson County,2006,123171.0
840,Iowa,Jones County,2006,20324.0
841,Iowa,Keokuk County,2006,10727.0
842,Iowa,Kossuth County,2006,15664.0
843,Iowa,Lee County,2006,35997.0
844,Iowa,Linn County,2006,202314.0
845,Iowa,Louisa County,2006,11802.0
846,Iowa,Lucas County,2006,9489.0
847,Iowa,Lyon County,2006,11332.0
848,Iowa,Madison County,2006,15196.0
849,Iowa,Mahaska County,2006,22039.0
850,Iowa,Marion County,2006,32830.0
851,Iowa,Marshall County,2006,38877.0
852,Iowa,Mills County,2006,15139.0
853,Iowa,Mitchell County,2006,10807.0
854,Iowa,Monona County,2006,9223.0
855,Iowa,Monroe County,2006,7643.0
856,Iowa,Montgomery County,2006,11135.0
857,Iowa,Muscatine County,2006,42226.0
858,Iowa,O'Brien County,2006,14191.0
859,Iowa,Osceola County,2006,6571.0
860,Iowa,Page County,2006,16043.0
861,Iowa,Palo Alto County,2006,9438.0
862,Iowa,Plymouth County,2006,24460.0
863,Iowa,Pocahontas County,2006,7638.0
864,Iowa,Polk County,2006,409146.0
865,Iowa,Pottawattamie County,2006,89393.0
866,Iowa,Poweshiek County,2006,18615.0
867,Iowa,Ringgold County,2006,5101.0
868,Iowa,Sac County,2006,10473.0
869,Iowa,Scott County,2006,161473.0
870,Iowa,Shelby County,2006,12305.0
871,Iowa,Sioux County,2006,32114.0
872,Iowa,Story County,2006,83476.0
873,Iowa,Tama County,2006,17800.0
874,Iowa,Taylor County,2006,6541.0
875,Iowa,Union County,2006,11990.0
876,Iowa,Van Buren County,2006,7640.0
877,Iowa,Wapello County,2006,35673.0
878,Iowa,Warren County,2006,43677.0
879,Iowa,Washington County,2006,21100.0
880,Iowa,Wayne County,2006,6391.0
881,Iowa,Webster County,2006,38550.0
882,Iowa,Winnebago County,2006,10943.0
883,Iowa,Winneshiek County,2006,20784.0
884,Iowa,Woodbury County,2006,101427.0
885,Iowa,Worth County,2006,7618.0
886,Iowa,Wright County,2006,13187.0
887,Kansas,Allen County,2006,13513.0
888,Kansas,Anderson County,2006,7861.0
889,Kansas,Atchison County,2006,16548.0
890,Kansas,Barber County,2006,4820.0
891,Kansas,Barton County,2006,27727.0
892,Kansas,Bourbon County,2006,14800.0
893,Kansas,Brown County,2006,10112.0
894,Kansas,Butler County,2006,62390.0
895,Kansas,Chase County,2006,2960.0
896,Kansas,Chautauqua County,2006,3850.0
897,Kansas,Cherokee County,2006,21435.0
898,Kansas,Cheyenne County,2006,2820.0
899,Kansas,Clark County,2006,2128.0
900,Kansas,Clay County,2006,8581.0
901,Kansas,Cloud County,2006,9376.0
902,Kansas,Coffey County,2006,8539.0
903,Kansas,Comanche County,2006,1834.0
904,Kansas,Cowley County,2006,34055.0
905,Kansas,Crawford County,2006,38684.0
906,Kansas,Decatur County,2006,3032.0
907,Kansas,Dickinson County,2006,18922.0
908,Kansas,Doniphan County,2006,7757.0
909,Kansas,Douglas County,2006,112559.0
910,Kansas,Edwards County,2006,3105.0
911,Kansas,Elk County,2006,3011.0
912,Kansas,Ellis County,2006,27228.0
913,Kansas,Ellsworth County,2006,6281.0
914,Kansas,Finney County,2006,40713.0
915,Kansas,Ford County,2006,32443.0
916,Kansas,Franklin County,2006,26208.0
917,Kansas,Geary County,2006,28994.0
918,Kansas,Gove County,2006,2690.0
919,Kansas,Graham County,2006,2632.0
920,Kansas,Grant County,2006,7446.0
921,Kansas,Gray County,2006,5869.0
922,Kansas,Greeley County,2006,1283.0
923,Kansas,Greenwood County,2006,6934.0
924,Kansas,Hamilton County,2006,2548.0
925,Kansas,Harper County,2006,5822.0
926,Kansas,Harvey County,2006,33462.0
927,Kansas,Haskell County,2006,4053.0
928,Kansas,Hodgeman County,2006,2007.0
929,Kansas,Jackson County,2006,13352.0
930,Kansas,Jefferson County,2006,18391.0
931,Kansas,Jewell County,2006,3248.0
932,Kansas,Johnson County,2006,516285.0
933,Kansas,Kearny County,2006,4233.0
934,Kansas,Kingman County,2006,7901.0
935,Kansas,Kiowa County,2006,2918.0
936,Kansas,Labette County,2006,21940.0
937,Kansas,Lane County,2006,1758.0
938,Kansas,Leavenworth County,2006,72574.0
939,Kansas,Lincoln County,2006,3272.0
940,Kansas,Linn County,2006,9772.0
941,Kansas,Logan County,2006,2666.0
942,Kansas,Lyon County,2006,35575.0
943,Kansas,McPherson County,2006,28986.0
944,Kansas,Marion County,2006,12347.0
945,Kansas,Marshall County,2006,10166.0
946,Kansas,Meade County,2006,4452.0
947,Kansas,Miami County,2006,30145.0
948,Kansas,Mitchell County,2006,6314.0
949,Kansas,Montgomery County,2006,34265.0
950,Kansas,Morris County,2006,5930.0
951,Kansas,Morton County,2006,3138.0
952,Kansas,Nemaha County,2006,10183.0
953,Kansas,Neosho County,2006,16120.0
954,Kansas,Ness County,2006,2988.0
955,Kansas,Norton County,2006,5519.0
956,Kansas,Osage County,2006,16494.0
957,Kansas,Osborne County,2006,3937.0
958,Kansas,Ottawa County,2006,5990.0
959,Kansas,Pawnee County,2006,6447.0
960,Kansas,Phillips County,2006,5335.0
961,Kansas,Pottawatomie County,2006,18925.0
962,Kansas,Pratt County,2006,9409.0
963,Kansas,Rawlins County,2006,2557.0
964,Kansas,Reno County,2006,63215.0
965,Kansas,Republic County,2006,4974.0
966,Kansas,Rice County,2006,10168.0
967,Kansas,Riley County,2006,69164.0
968,Kansas,Rooks County,2006,5198.0
969,Kansas,Rush County,2006,3203.0
970,Kansas,Russell County,2006,6701.0
971,Kansas,Saline County,2006,53914.0
972,Kansas,Scott County,2006,4572.0
973,Kansas,Sedgwick County,2006,468338.0
974,Kansas,Seward County,2006,22396.0
975,Kansas,Shawnee County,2006,172563.0
976,Kansas,Sheridan County,2006,2478.0
977,Kansas,Sherman County,2006,5872.0
978,Kansas,Smith County,2006,3997.0
979,Kansas,Stafford County,2006,4387.0
980,Kansas,Stanton County,2006,2174.0
981,Kansas,Stevens County,2006,5169.0
982,Kansas,Sumner County,2006,24038.0
983,Kansas,Thomas County,2006,7471.0
984,Kansas,Trego County,2006,2961.0
985,Kansas,Wabaunsee County,2006,6688.0
986,Kansas,Wallace County,2006,1488.0
987,Kansas,Washington County,2006,5884.0
988,Kansas,Wichita County,2006,2203.0
989,Kansas,Wilson County,2006,9733.0
990,Kansas,Woodson County,2006,3377.0
991,Kansas,Wyandotte County,2006,152810.0
992,Kentucky,Adair County,2006,17821.0
993,Kentucky,Allen County,2006,18687.0
994,Kentucky,Anderson County,2006,20800.0
995,Kentucky,Ballard County,2006,8169.0
996,Kentucky,Barren County,2006,40510.0
997,Kentucky,Bath County,2006,11583.0
998,Kentucky,Bell County,2006,29127.0
999,Kentucky,Boone County,2006,109560.0
1000,Kentucky,Bourbon County,2006,19566.0
1001,Kentucky,Boyd County,2006,48747.0
1002,Kentucky,Boyle County,2006,28714.0
1003,Kentucky,Bracken County,2006,8581.0
1004,Kentucky,Breathitt County,2006,15656.0
1005,Kentucky,Breckinridge County,2006,18957.0
1006,Kentucky,Bullitt County,2006,72398.0
1007,Kentucky,Butler County,2006,13402.0
1008,Kentucky,Caldwell County,2006,12769.0
1009,Kentucky,Calloway County,2006,35988.0
1010,Kentucky,Campbell County,2006,87133.0
1011,Kentucky,Carlisle County,2006,5255.0
1012,Kentucky,Carroll County,2006,10425.0
1013,Kentucky,Carter County,2006,27367.0
1014,Kentucky,Casey County,2006,16224.0
1015,Kentucky,Christian County,2006,78459.0
1016,Kentucky,Clark County,2006,35169.0
1017,Kentucky,Clay County,2006,23885.0
1018,Kentucky,Clinton County,2006,9376.0
1019,Kentucky,Crittenden County,2006,9111.0
1020,Kentucky,Cumberland County,2006,6933.0
1021,Kentucky,Daviess County,2006,93270.0
1022,Kentucky,Edmonson County,2006,11892.0
1023,Kentucky,Elliott County,2006,8010.0
1024,Kentucky,Estill County,2006,14888.0
1025,Kentucky,Fayette County,2006,283324.0
1026,Kentucky,Fleming County,2006,14487.0
1027,Kentucky,Floyd County,2006,41878.0
1028,Kentucky,Franklin County,2006,48428.0
1029,Kentucky,Fulton County,2006,6867.0
1030,Kentucky,Gallatin County,2006,8030.0
1031,Kentucky,Garrard County,2006,16672.0
1032,Kentucky,Grant County,2006,24766.0
1033,Kentucky,Graves County,2006,37373.0
1034,Kentucky,Grayson County,2006,25166.0
1035,Kentucky,Green County,2006,11530.0
1036,Kentucky,Greenup County,2006,37342.0
1037,Kentucky,Hancock County,2006,8585.0
1038,Kentucky,Hardin County,2006,97092.0
1039,Kentucky,Harlan County,2006,31063.0
1040,Kentucky,Harrison County,2006,18352.0
1041,Kentucky,Hart County,2006,18194.0
1042,Kentucky,Henderson County,2006,45141.0
1043,Kentucky,Henry County,2006,15772.0
1044,Kentucky,Hickman County,2006,4953.0
1045,Kentucky,Hopkins County,2006,46192.0
1046,Kentucky,Jackson County,2006,13456.0
1047,Kentucky,Jefferson County,2006,704755.0
1048,Kentucky,Jessamine County,2006,44590.0
1049,Kentucky,Johnson County,2006,23872.0
1050,Kentucky,Kenton County,2006,155178.0
1051,Kentucky,Knott County,2006,17232.0
1052,Kentucky,Knox County,2006,32171.0
1053,Kentucky,Larue County,2006,13561.0
1054,Kentucky,Laurel County,2006,56697.0
1055,Kentucky,Lawrence County,2006,16203.0
1056,Kentucky,Lee County,2006,7482.0
1057,Kentucky,Leslie County,2006,11723.0
1058,Kentucky,Letcher County,2006,24053.0
1059,Kentucky,Lewis County,2006,13889.0
1060,Kentucky,Lincoln County,2006,25090.0
1061,Kentucky,Livingston County,2006,9639.0
1062,Kentucky,Logan County,2006,26946.0
1063,Kentucky,Lyon County,2006,8383.0
1064,Kentucky,McCracken County,2006,64658.0
1065,Kentucky,McCreary County,2006,18824.0
1066,Kentucky,McLean County,2006,9679.0
1067,Kentucky,Madison County,2006,80738.0
1068,Kentucky,Magoffin County,2006,13110.0
1069,Kentucky,Marion County,2006,19140.0
1070,Kentucky,Marshall County,2006,31007.0
1071,Kentucky,Martin County,2006,13393.0
1072,Kentucky,Mason County,2006,17073.0
1073,Kentucky,Meade County,2006,27520.0
1074,Kentucky,Menifee County,2006,6741.0
1075,Kentucky,Mercer County,2006,21580.0
1076,Kentucky,Metcalfe County,2006,10104.0
1077,Kentucky,Monroe County,2006,11745.0
1078,Kentucky,Montgomery County,2006,24730.0
1079,Kentucky,Morgan County,2006,14236.0
1080,Kentucky,Muhlenberg County,2006,31429.0
1081,Kentucky,Nelson County,2006,41766.0
1082,Kentucky,Nicholas County,2006,6950.0
1083,Kentucky,Ohio County,2006,23396.0
1084,Kentucky,Oldham County,2006,55187.0
1085,Kentucky,Owen County,2006,11194.0
1086,Kentucky,Owsley County,2006,4644.0
1087,Kentucky,Pendleton County,2006,15026.0
1088,Kentucky,Perry County,2006,29139.0
1089,Kentucky,Pike County,2006,65637.0
1090,Kentucky,Powell County,2006,13537.0
1091,Kentucky,Pulaski County,2006,59431.0
1092,Kentucky,Robertson County,2006,2273.0
1093,Kentucky,Rockcastle County,2006,16536.0
1094,Kentucky,Rowan County,2006,22429.0
1095,Kentucky,Russell County,2006,17045.0
1096,Kentucky,Scott County,2006,41511.0
1097,Kentucky,Shelby County,2006,39523.0
1098,Kentucky,Simpson County,2006,16997.0
1099,Kentucky,Spencer County,2006,16100.0
1100,Kentucky,Taylor County,2006,23980.0
1101,Kentucky,Todd County,2006,11950.0
1102,Kentucky,Trigg County,2006,13131.0
1103,Kentucky,Trimble County,2006,8893.0
1104,Kentucky,Union County,2006,15293.0
1105,Kentucky,Warren County,2006,102668.0
1106,Kentucky,Washington County,2006,11360.0
1107,Kentucky,Wayne County,2006,20449.0
1108,Kentucky,Webster County,2006,13879.0
1109,Kentucky,Whitley County,2006,37860.0
1110,Kentucky,Wolfe County,2006,7071.0
1111,Kentucky,Woodford County,2006,24253.0
1112,Louisiana,Acadia Parish,2006,59585.0
1113,Louisiana,Allen Parish,2006,25562.0
1114,Louisiana,Ascension Parish,2006,95986.0
1115,Louisiana,Assumption Parish,2006,23073.0
1116,Louisiana,Avoyelles Parish,2006,42384.0
1117,Louisiana,Beauregard Parish,2006,34624.0
1118,Louisiana,Bienville Parish,2006,14922.0
1119,Louisiana,Bossier Parish,2006,107741.0
1120,Louisiana,Caddo Parish,2006,253344.0
1121,Louisiana,Calcasieu Parish,2006,182944.0
1122,Louisiana,Caldwell Parish,2006,10376.0
1123,Louisiana,Cameron Parish,2006,7457.0
